page,block,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
45,27,"1. Norman Matloff, 'The Art of R Programming, No Starch Press, 2011. 2. Lander, 'R for Everyone', Pearson.",9.00,17.29,322.61,106,81.86,738.34,404.48,755.63,false,false
45,28,"Reference Books:",9.00,4.67,85.08,16,63.86,762.72,148.95,767.39,false,false
45,29,"1. Paul Teetor, 'R Cookbook', Oreilly 2. Rob Kabacoff, 'R in Action', Manning",9.00,17.27,184.71,77,81.86,783.96,266.58,801.23,false,false
45,30,"45 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
45,31,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
46,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
46,1,"",9.00,4.67,2.77,0,63.86,75.24,66.63,79.91,false,false
46,2,"",9.00,39.23,2.77,0,297.77,94.58,300.54,133.81,true,false
46,3,"",9.00,154.22,2.77,0,63.86,140.78,66.63,295.00,false,false
46,4,"th",14.00,6.81,13.67,2,244.49,305.45,258.16,312.26,true,false
46,5,"4 Semester",21.00,10.30,137.16,10,232.25,313.01,369.41,323.31,true,false
46,6,"",9.00,200.17,2.77,0,297.77,326.93,300.54,527.10,true,false
46,7,"",12.00,5.63,3.34,0,63.86,535.87,67.20,541.50,false,false
46,8,"",12.00,5.63,3.34,0,207.89,535.87,211.23,541.50,false,false
46,9,"46 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
46,10,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
47,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
47,1,"MS1262",12.00,5.63,47.97,6,63.74,77.04,111.72,82.67,true,false
47,2,"3-0-0 (3)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
47,3,"Business Essentials for Engineers",14.00,6.58,233.51,33,180.38,94.70,413.89,101.28,true,false
47,4,"Pre-Requisites: None",11.05,5.63,117.69,20,63.86,120.02,181.56,125.65,true,false
47,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,141.62,165.33,146.80,true,false
47,6,"CO-1 Understand the basic concepts of management and its functions.",9.00,4.79,330.05,67,74.54,163.82,404.60,168.61,false,false
47,7,"CO-2 Apply the functions of management for taking effective decisions.",9.00,4.79,333.17,70,74.54,181.82,407.72,186.61,false,false
47,8,"CO-3 Analyze factors influencing management in competitive business environment.",9.00,4.79,389.48,80,74.54,199.82,464.03,204.61,false,false
47,9,"CO-4 Identify business opportunities and challenges.",9.00,4.79,250.01,52,74.54,217.82,324.56,222.61,false,false
47,10,"CO-5 Integrate functions of management for building a better organization.",9.00,4.79,345.53,74,74.54,235.82,420.08,240.61,false,false
47,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,257.81,208.08,262.99,true,false
47,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,459.71,86,69.50,279.17,529.21,282.94,true,false
47,13,"– – – – – – – – 3 – 3 3 – – – –",8.00,3.77,416.75,31,105.62,291.89,522.37,295.66,false,false
47,14,"CO-1",8.00,3.77,17.55,4,70.94,294.89,88.50,298.66,true,false
47,15,"– – – – – – – – 2 – 3 3 – – – –",8.00,3.77,416.75,31,105.62,307.61,522.37,311.38,false,false
47,16,"CO-2",8.00,3.77,17.55,4,70.94,310.61,88.50,314.38,true,false
47,17,"– – – – – – – – 1 – 3 3 – – – –",8.00,3.77,416.75,31,105.62,323.21,522.37,326.98,false,false
47,18,"CO-3",8.00,3.77,17.55,4,70.94,326.21,88.50,329.98,true,false
47,19,"– – – – – – – – 1 – 2 2 – – – –",8.00,3.77,416.75,31,105.62,338.93,522.37,342.70,false,false
47,20,"CO-4",8.00,3.77,17.55,4,70.94,341.93,88.50,345.70,true,false
47,21,"– – – – – – – – 1 – 1 2 – – – –",8.00,3.77,416.75,31,105.62,354.65,522.37,358.42,false,false
47,22,"CO-5",8.00,3.77,17.55,4,70.94,357.65,88.50,361.42,true,false
47,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,378.05,398.12,382.72,true,false
47,24,"Syllabus:",12.00,5.63,56.73,9,63.86,399.53,120.60,405.16,true,false
47,25,"Introduction: The evolution of management theory, Business functions and their roles, Organizations and types, Levels of management, Types of markets and pillars of management- planning, organizing, leading and controlling.",9.00,27.71,470.44,223,63.86,420.55,534.31,448.26,false,false
47,26,"People Management: Catalysts for organizational performance – Motivation & Leadership, Organization culture & Change, Human resource functions in a dynamic business environment and evolving dynamics in Industrial Relations.",9.00,27.71,470.37,223,63.86,463.03,534.23,490.74,false,false
47,27,"Marketing Management: Nature and scope of marketing, Company’s orientation towards market place, Importance of marketing concept, Marketing environment, 4p’s of marketing, market segmentation, target market selection and positioning.",9.00,27.83,470.57,233,63.86,505.51,534.43,533.34,false,false
47,28,"Financial Management: Financial accounting, Financial statements and analysis for decisions, Financial planning, Capital, Working capital, Capital structure and Sources of corporate finance, Investment decisions.",9.00,27.83,470.60,212,63.86,547.99,534.46,575.82,false,false
47,29,"Project Management:  Project screening and Selection, Techniques, Structuring concepts and Tools (WBS, OBS, and LRC, RACE). Project life cycle analysis. Appraisal of a project, Project Planning: Techniques, CPM, PERT- GAN - Time Cost Trade-off and Crashing Procedure, Project Monitoring: Monitoring Techniques and time control System, EVA Analysis",9.00,39.35,470.36,347,63.86,590.50,534.22,629.85,false,false
47,30,"Quality & Strategy: Quality, Principles, Quality Awards, Standards of Quality culture, Quality metrics programs, Strategy, Vision and Mission, Porter's 5–forces, McKinsey's 7S Model, BCG Matrix, Competitive advantage - Value chain analysis & Resource based view.",9.00,27.83,470.41,262,63.86,644.50,534.28,672.33,false,false
47,31,"",9.00,4.67,2.77,0,63.86,686.98,66.63,691.65,true,false
47,32,"Learning Resources:",9.00,4.67,102.24,19,63.86,707.38,166.11,712.05,true,false
47,33,"Text Books:",9.00,4.67,55.56,11,63.86,727.90,119.43,732.57,false,false
47,34,"th",6.00,3.04,5.52,2,424.99,745.44,430.51,748.48,false,false
47,35,"1. Ronald J. Ebert, Ricky W. Griffin, Business Essentials, Pearson, 2019, 12 Edition 2. Harold Koontz, Heinz Weihrich, Mark V. Cannice, Essentials of Management, McGraw hill, 2020,",9.00,16.07,452.04,180,81.86,748.44,533.90,764.51,false,false
47,36,"th",6.00,3.04,5.52,2,110.90,768.36,116.42,771.40,false,false
47,37,"11 Edition.",9.00,4.67,55.44,11,99.86,771.36,155.31,776.03,false,false
47,38,"",9.00,4.67,5.53,0,63.86,790.92,69.39,795.59,false,false
47,39,"",9.00,4.67,2.77,0,99.86,810.36,102.63,815.03,false,false
47,40,"47 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
47,41,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
48,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
48,1,"Reference Books:",9.00,4.67,85.08,16,63.86,75.24,148.95,79.91,false,false
48,2,"1. G. Shainesh Philip Kotler, Kevin lane Keller, Alexander Chernev, Jagdish N. Sheth, Marketing",9.00,4.67,452.34,95,81.86,95.66,534.20,100.33,false,false
48,3,"th",6.00,3.04,7.19,2,245.45,104.18,252.64,107.22,false,false
48,4,"Management, Pearson, 2022, 16Edition",9.00,4.67,186.27,36,99.86,107.18,286.14,111.85,false,false
48,5,"th",6.00,3.04,5.52,2,492.22,115.70,497.74,118.74,false,false
48,6,"2. Dessler, G., & Varkkey, B, Human Resource Management, Pearson Education, 2024, 17 Edition 3. Prasanna Chandra, Financial Management: Theory & Practice, Mc Graw Hill, 2022, 11 Edition 4. Poornima M Charantimath, Total Quality Management, Pearson, 2022, 4 Edition 5. IM Pandey, Financial Management, Vikas Publications, 2021, 12 Edition 6. Jack R. Meredith, Mantel, Project Management - A Managerial Approach, John Wiley, 2021,11",9.00,50.63,452.60,430,81.86,118.70,534.47,169.33,false,false
48,7,"th",6.00,3.04,5.52,2,482.26,127.22,487.78,130.26,false,false
48,8,"th",6.00,3.04,5.52,2,421.15,138.62,426.67,141.66,false,false
48,9,"th",6.00,3.04,5.52,2,385.63,150.14,391.15,153.18,false,false
48,10,"th",6.00,3.04,5.52,2,526.18,161.66,531.70,164.70,false,false
48,11,"Edition",9.00,4.67,33.36,7,99.86,177.02,133.23,181.69,false,false
48,12,"Other Suggested Readings:",9.00,4.67,128.91,25,63.86,197.54,192.78,202.21,false,false
48,13,"1. https://nptel.ac.in/courses/110106050 2. https://nptel.ac.in/courses/110105146 3. https://nptel.ac.in/courses/110105069 4. https://nptel.ac.in/courses/110104068 5. https://ocw.mit.edu/courses/15-535-business-analysis-using-financial-statements-spring-2003/ 6. https://ocw.mit.edu/courses/15-810-marketing-management-fall-2010/",9.05,66.86,437.21,329,81.86,217.94,519.08,284.80,false,false
48,14,"",12.00,5.63,3.34,0,552.46,279.17,555.80,284.80,false,false
48,15,"48 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
48,16,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
49,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
49,1,"CS1202",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
49,2,"3-0-2 (4)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
49,3,"Compiler Design",14.00,6.58,115.16,15,239.57,94.70,354.73,101.28,true,false
49,4,"Pre-Requisites: CS1201",10.48,5.18,122.95,22,63.86,114.02,186.81,119.20,true,false
49,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
49,6,"CO-1 Understand phases in the design of compiler.",9.00,4.79,243.17,49,74.54,155.78,317.72,160.57,false,false
49,7,"CO-2 Design top-down and bottom-up parsers.",9.00,4.79,223.71,43,74.54,173.78,298.26,178.57,false,false
49,8,"CO-3 Identify synthesized and inherited attributes.",9.00,4.79,237.63,51,74.54,191.78,312.18,196.57,false,false
49,9,"CO-4 Develop syntax directed translation schemes.",9.00,4.79,243.77,49,74.54,209.78,318.32,214.57,false,false
49,10,"CO-5 Develop algorithms to generate code for a target machine.",9.00,4.79,300.53,62,74.54,227.78,375.08,232.57,false,false
49,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
49,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,453.11,86,69.50,271.25,522.61,275.02,true,false
49,13,"- - - - - - - - - - - - 1 2 - -",8.00,3.77,409.43,31,105.62,283.85,515.05,287.62,false,false
49,14,"CO-1",8.00,3.77,17.55,4,70.70,286.85,88.26,290.62,true,false
49,15,"1 - - 3 - - - - - - - - 1 - - -",8.00,3.77,410.15,31,104.90,299.57,515.05,303.34,false,false
49,16,"CO-2",8.00,3.77,17.55,4,70.70,302.57,88.26,306.34,true,false
49,17,"2 2 2 - - 2 - - - - - - 1 - - -",8.00,3.77,410.15,31,104.90,315.29,515.05,319.06,false,false
49,18,"CO-3",8.00,3.77,17.55,4,70.70,318.29,88.26,322.06,true,false
49,19,"2 1 - - 2 - - - - - - - 2 - - -",8.00,3.77,410.15,31,104.90,330.89,515.05,334.66,false,false
49,20,"CO-4",8.00,3.77,17.55,4,70.70,333.89,88.26,337.66,true,false
49,21,"1 - - 1 - - - - - - - - 3 - - -",8.00,3.77,410.15,31,104.90,346.61,515.05,350.38,false,false
49,22,"CO-5",8.00,3.77,17.55,4,70.70,349.61,88.26,353.38,true,false
49,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
49,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
49,25,"Introduction: The structure of a compiler; The evolution of programming languages; The science of building a compiler; Application of compiler technology; Programming language basics.  A Simple Syntax-Directed Translator: Introduction; Syntax definition; Syntax-directed translation; Parsing; A translator for simple expressions; Lexical analysis; Symbol tables; Intermediate code generation.  Lexical Analysis: The role of the lexical analyzer; Input buffering; Specification of tokens; Recognition of tokens; The lexical-analyzer generator Lex; Finite automata; From regular expressions to automata; Design of a lexical-analyzer generator; Optimization of DFA-based pattern matchers.  Syntax Analysis: Introduction; Context-free grammars; Writing a grammar; Top-down parsing; bottom-up parsing; Introduction to LR parsing: simple LR; More powerful LR parsers; Using ambiguous grammars; Parser generators.  Syntax-Directed Translation: Syntax-directed definitions; Evaluation orders of SDD’s; Applications of syntax-directed translation; Syntax-directed translation schemes; Implementing l-attributed SDD’s.  Intermediate-Code Generation: Variants of syntax trees; Three-address code; Types and declarations; Translation of expressions; Type checking; Control flow; Backpatching; Switch-statements; Intermediate code for procedures.  Run-time environments: Storage organization; Stack allocation of space; Access to nonlocal data on the stack; Heap management; Introduction to garbage collection; Introduction to trace-based collection; Short- pause garbage collection; Advanced topics in garbage collection.  Code Generation: Issues in the design of a code generator; The target language; Addresses in the target code; Basic blocks and flow graphs; Optimization of basic blocks; A simple code generator; Peephole optimization; Register allocation and assignment; Instruction selection by tree rewriting; Optimal code generation for expressions; Dynamic programming code-generation.  Learning Resources: Text Books:",9.00,361.36,470.60,2016,63.86,412.51,534.47,773.87,false,false
49,26,"1. Alfred V. Aho, Monical S.Lam, Ravi Sethi, and Jeffrey D. Ullman 'Compilers - Principles,",9.00,4.67,430.95,91,81.86,780.48,512.81,785.15,false,false
49,27,"Techniques and Tools', 2nd Edition, Pearson, 2007.",9.00,4.67,233.81,50,99.86,792.00,333.68,796.67,false,false
49,28,"",9.00,4.67,2.77,0,63.86,803.64,66.63,808.31,false,false
49,29,"49 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
49,30,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
50,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
50,1,"Reference Books:",9.00,16.21,85.08,16,63.86,75.24,148.95,91.45,false,false
50,2,"1. Ken Kennedy and Randy Allen, Optimizing Compilers for Modern Architectures: A Dependence-",9.00,4.67,449.91,92,81.74,98.30,531.66,102.97,false,false
50,3,"Based Approach, Morgan Kaufmann Publishers, 2001.",9.00,4.67,244.73,49,99.50,109.70,344.24,114.37,false,false
50,4,"Other Suggested Readings:",9.00,4.67,128.91,25,63.86,121.22,192.78,125.89,false,false
50,5,"1. NPTEL Course on Compiler Design by Prof. Y. N. Srikanth, IISc. Bangalore, Prof. Sanjeev K.",9.00,4.67,452.24,93,81.74,138.74,533.98,143.41,false,false
50,6,"Aggarwal, IIT Kanpur, Prof. Santanu Chattopadhyay, IIT Kharagpur.",9.00,4.67,302.93,65,99.50,150.26,402.44,154.93,false,false
50,7,"",12.00,5.63,3.34,0,99.50,163.58,102.84,169.21,false,false
50,8,"",12.00,5.63,3.34,0,63.86,177.38,67.20,183.01,false,false
50,9,"",12.00,5.63,3.34,0,207.89,177.38,211.23,183.01,false,false
50,10,"50 | Page",12.00,5.63,66.46,9,468.58,825.60,535.04,831.23,false,false
50,11,"",12.00,5.63,3.34,0,63.86,839.40,67.20,845.03,false,false
51,0,"Department of Computer Science & Engineering",12.00,5.63,429.30,44,105.74,54.36,535.04,59.99,false,false
51,1,"CS1204",12.00,5.63,46.65,6,63.74,77.04,110.40,82.67,true,false
51,2,"3-0-2 (4)",12.00,5.63,49.30,9,485.98,77.04,535.28,82.67,true,false
51,3,"Software Engineering",14.00,6.58,147.80,20,223.25,94.70,371.05,101.28,true,false
51,4,"Pre-Requisites: None",11.00,5.18,117.43,20,63.86,114.02,181.29,119.20,true,false
51,5,"Course Outcomes:",11.00,5.18,101.47,16,63.86,133.70,165.33,138.88,true,false
51,6,"CO-1 Comprehend software development life cycle.",9.00,4.79,244.85,48,74.54,155.78,319.40,160.57,false,false
51,7,"CO-2 Prepare SRS document for a project.",9.00,4.79,206.55,40,74.54,173.78,281.10,178.57,false,false
51,8,"CO-3 Apply software design and development techniques.",9.00,4.79,273.89,54,74.54,191.78,348.44,196.57,false,false
51,9,"CO-4 Identify verification and validation methods in a software engineering project.",9.00,4.79,381.20,84,74.54,209.78,455.75,214.57,false,false
51,10,"CO-5 Implement testing methods for software.",9.00,4.79,220.47,44,74.54,227.78,295.02,232.57,false,false
51,11,"Course Articulation Matrix:",11.00,5.18,144.22,27,63.86,249.77,208.08,254.95,true,false
51,12,"PO-1 PO-2 PO-3 PO-4 PO-5 PO-6 PO-7 PO-8 PO-9 PO-10 PO-11 PO-12 PSO-1 PSO-2 PSO-3 PSO-4",8.00,3.77,459.71,86,69.50,271.25,529.21,275.02,true,false
51,13,"2 2 2 1 1 2 1 - 2 2 2 - 1 2 1 2",8.00,3.77,416.75,31,105.62,283.85,522.37,287.62,false,false
51,14,"CO-1",8.00,3.77,17.55,4,70.94,286.85,88.50,290.62,true,false
51,15,"2 1 2 - - 2 2 - 2 2 - - - 1 - 2",8.00,3.77,416.75,31,105.62,299.57,522.37,303.34,false,false
51,16,"CO-2",8.00,3.77,17.55,4,70.94,302.57,88.50,306.34,true,false
51,17,"2 2 2 1 - 1 1 - - 2 1 - 2 2 1 2",8.00,3.77,416.75,31,105.62,315.29,522.37,319.06,false,false
51,18,"CO-3",8.00,3.77,17.55,4,70.94,318.29,88.50,322.06,true,false
51,19,"2 2 2 - 2 2 2 - 2 2 1 - - 1 - 3",8.00,3.77,416.75,31,105.62,330.89,522.37,334.66,false,false
51,20,"CO-4",8.00,3.77,17.55,4,70.94,333.89,88.50,337.66,true,false
51,21,"2 2 2 - 2 2 2 - 2 2 1 - 1 2 1 2",8.00,3.77,416.75,31,105.62,346.61,522.37,350.38,false,false
51,22,"CO-5",8.00,3.77,17.55,4,70.94,349.61,88.50,353.38,true,false
51,23,"1 - Slightly;   2 - Moderately;   3 - Substantially",9.00,4.67,334.25,51,63.86,370.13,398.12,374.80,true,false
51,24,"Syllabus:",12.00,5.63,56.73,9,63.86,391.49,120.60,397.12,true,false
51,25,"The Software Problem - Cost, Schedule, and Quality, Scale and Change ;  Software Processes- Process and Project , Component Software Processes;  Software Development Process Models – Waterfall Model, Prototyping , Iterative Development , Rational Unified Process , Time boxing Model , Extreme Programming and Agile Processes , Using Process Models in a Project. Software Requirements Analysis and Specification - Value of a Good SRS , Requirement Process , Requirements Specification.  Formal Specification- Formal Specification in the Software process, Sub-system interface specification, Behavioural Specification;  Desirable Characteristics of an SRS - Components of an SRS, Structure of a Requirements Document; Functional Specification with Use Cases - Basics , Examples , Extensions, Developing Use Cases;  Other Approaches for Analysis - Data Flow Diagrams , ER Diagrams , Validation.  Software Architecture - Role of Software Architecture, Architecture Views – Component and Connector View - Components, Connectors, An Example. Architecture Styles for C&C View - Pipe and Filter, Shared-Data Style , Client-Server Style, Some Other Styles, Documenting Architecture Design - Evaluating Architectures;  Design - Design Concepts - Coupling , Cohesion , The Open- Closed Principle . Function-Oriented Design (from Pressman) - Structure Charts, Structured Design Methodology, An Example. Object- Oriented Design (from Jalote)- OO Concepts, Unified Modeling Language (UML) , A Design Methodology , Examples; Detailed Design - Logic/Algorithm Design, State Modeling of Classes;  Verification - Metrics - Complexity Metrics for Function-Oriented Design, Complexity Metrics for OO Design;  Coding and Unit Testing -Programming Principles and Guidelines - Structured Programming , Information Hiding, Some Programming Practices, Coding Standards; Incrementally Developing Code - An Incremental Coding Process ,Test-Driven Development, Pair Programming; Managing Evolving Code - Source Code Control and Build, Refactoring; Unit Testing -Testing Procedural Units, Unit Testing of Classes;  Code Inspection - Planning, Self-Review, Group Review Meeting;  Metrics - Size Measures, Complexity Metrics; Testing - Testing Concepts - Error, Fault, and Failure, Test Case, Test Suite, and Test Harness, Psychology of Testing , Levels of Testing.  Testing Process - Test Plan, Test Case Design, Test Case Execution; Black-Box Testing – Equivalence Class Partitioning, Boundary Value Analysis , Pairwise Testing, Special Cases, State- Based Testing; White-Box Testing - Control Flow-Based Criteria, Test Case Generation and Tool Support;  Metrics -Coverage Analysis, Reliability, Defect Removal Efficiency.",9.00,387.04,445.40,2693,63.86,412.51,509.27,799.55,false,false
