page,block,heading,content,avgFontSize,height,width,textLength,x0,y0,x1,y1,isBold,isItalic
100,33,BODY,"PartoftheStableABIsinceversion3.13.SimilartoPy_GetConstant(),butreturnaborrowedreference. Thisfunctionisprimarilyintendedforbackwardscompatibility:usingPy_GetConstant()isrecommended fornewcode. Thereferenceisborrowedfromtheinterpreter,andisvaliduntiltheinterpreterfinalization. Addedinversion3.13.",8.93,71.74,426.38,297,96.91,550.4,523.28,622.14,FALSE,FALSE
102,5,BODY,"Returnvalue:Newreference.PartoftheStableABI.Genericattributegetterfunctionthatismeanttobeput intoatypeobject’stp_getattroslot.Itlooksforadescriptorinthedictionaryofclassesintheobject’s MROaswellasanattributeintheobject’s__dict__(ifpresent).Asoutlinedindescriptors,datadescriptors takepreferenceoverinstanceattributes,whilenon-datadescriptorsdon’t.Otherwise,anAttributeErroris raised.",8.93,53.81,426.38,383,96.91,219.45,523.29,273.26,FALSE,FALSE
102,17,BODY,Returnvalue:Newreference.PartoftheStableABIsinceversion3.10.Agenericimplementationforthegetter ofa__dict__descriptor.Itcreatesthedictionaryifnecessary.,8.93,17.94,426.37,151,96.91,739.5,523.28,757.44,FALSE,FALSE
104,7,BODY,"PartoftheStableABI.Return1ifinstisaninstanceoftheclassclsorasubclassofcls,or0ifnot.Onerror, returns-1andsetsanexception. Ifclsisatuple,thecheckwillbedoneagainsteveryentryincls.Theresultwillbe1whenatleastoneofthe checksreturns1,otherwiseitwillbe0. Ifclshasa__instancecheck__()method,itwillbecalledtodeterminethesubclassstatusasdescribedin PEP3119.Otherwise,instisaninstanceofclsifitsclassisasubclassofcls. Aninstanceinstcanoverridewhatisconsidereditsclassbyhavinga__class__attribute. Anobjectclscanoverrideifitisconsideredaclass,andwhatitsbaseclassesare,byhavinga__bases__ attribute(whichmustbeatupleofbaseclasses).",8.93,125.54,426.38,614,96.91,341.37,523.28,466.91,FALSE,FALSE
109,7,BODY,"Returnvalue:Newreference.PartoftheStableABI.CallacallablePythonobjectcallable,witharguments givenbythetupleargs.Ifnoargumentsareneeded,thenargscanbeNULL. Returntheresultofthecallonsuccess,orraiseanexceptionandreturnNULLonfailure. ThisistheequivalentofthePythonexpression:callable(*args).",8.93,53.81,426.37,287,96.91,274.24,523.28,328.05,FALSE,FALSE
111,6,BODY,"Returnvalue:Newreference.PartoftheStableABI.Returnstheresultofsubtractingo2fromo1,orNULLon failure.ThisistheequivalentofthePythonexpressiono1-o2.",8.93,17.94,426.37,145,96.91,232.15,523.28,250.09,FALSE,FALSE
111,14,BODY,"Returnvalue:Newreference.PartoftheStableABI.Returnstheremainderofdividingo1byo2,orNULLon failure.ThisistheequivalentofthePythonexpressiono1%o2.",8.93,17.94,426.37,143,96.91,498.15,523.28,516.09,FALSE,FALSE
112,7,BODY,Returnvalue:Newreference.PartoftheStableABI.Returnsthe“bitwiseand”ofo1ando2onsuccessand NULLonfailure.ThisistheequivalentofthePythonexpressiono1&o2.,8.93,17.94,426.37,148,96.91,231.4,523.28,249.34,FALSE,FALSE
112,9,BODY,"Returnvalue:Newreference.PartoftheStableABI.Returnsthe“bitwiseexclusiveor”ofo1byo2onsuccess, orNULLonfailure.ThisistheequivalentofthePythonexpressiono1^o2.",8.93,17.94,426.37,155,96.91,276.23,523.28,294.18,FALSE,FALSE
112,11,BODY,"Returnvalue:Newreference.PartoftheStableABI.Returnsthe“bitwiseor”ofo1ando2onsuccess,orNULL onfailure.ThisistheequivalentofthePythonexpressiono1|o2.",8.93,17.94,426.37,147,96.91,321.07,523.28,339.01,FALSE,FALSE
112,19,BODY,"Returnvalue:Newreference.PartoftheStableABIsinceversion3.7.Returnstheresultofmatrixmultiplication ono1ando2,orNULLonfailure.Theoperationisdonein-placewheno1supportsit.Thisistheequivalent ofthePythonstatemento1@=o2. Addedinversion3.5.",8.93,47.83,426.37,233,96.91,524.3,523.28,572.13,FALSE,FALSE
114,5,BODY,"PartoftheStableABI.Return1iftheobjectprovidesthesequenceprotocol,and0otherwise.Notethatit returns1forPythonclasseswitha__getitem__()method,unlesstheyaredictsubclasses,sinceingeneral itisimpossibletodeterminewhattypeofkeystheclasssupports.Thisfunctionalwayssucceeds.",8.93,29.9,426.38,265,96.91,181.21,523.28,211.11,FALSE,FALSE
114,9,BODY,"Returnvalue:Newreference.PartoftheStableABI.Returntheconcatenationofo1ando2onsuccess,and NULLonfailure.ThisistheequivalentofthePythonexpressiono1+o2.",8.93,17.94,426.37,149,96.91,296.46,523.28,314.4,FALSE,FALSE
114,17,BODY,"Returnvalue:Newreference.PartoftheStableABI.Returntheithelementofo,orNULLonfailure.Thisis theequivalentofthePythonexpressiono[i].",8.93,17.94,426.38,129,96.91,497.93,523.28,515.88,FALSE,FALSE
116,19,BODY,PartoftheStableABI.Return1ifthemappingobjecthasthekeykeyand0otherwise.Thisisequivalentto thePythonexpressionkeyino.Thisfunctionalwayssucceeds.,8.93,17.94,426.36,142,96.91,610.41,523.27,628.35,FALSE,FALSE
117,4,BODY,"Returnvalue:Newreference.PartoftheStableABI.Onsuccess,returnalistofthekeysinobjecto.On failure,returnNULL. Changedinversion3.7:Previously,thefunctionreturnedalistoratuple.",8.93,35.88,426.37,171,96.91,180.09,523.27,215.96,FALSE,FALSE
117,6,BODY,"Returnvalue:Newreference.PartoftheStableABI.Onsuccess,returnalistofthevaluesinobjecto.On failure,returnNULL. Changedinversion3.7:Previously,thefunctionreturnedalistoratuple.",8.93,35.88,426.37,173,96.91,242.85,523.28,278.73,FALSE,FALSE
118,14,BODY,"Simpleobjectssuchasbytesandbytearrayexposetheirunderlyingbufferinbyte-orientedform.Otherforms arepossible;forexample,theelementsexposedbyanarray.arraycanbemulti-bytevalues. Anexampleconsumerofthebufferinterfaceisthewrite()methodoffileobjects:anyobjectthatcanexporta seriesofbytesthroughthebufferinterfacecanbewrittentoafile.Whilewrite()onlyneedsread-onlyaccesstothe internalcontentsoftheobjectpassedtoit,othermethodssuchasreadinto()needwriteaccesstothecontentsof theirargument.Thebufferinterfaceallowsobjectstoselectivelyalloworrejectexportingofread-writeandread-only buffers. Therearetwowaysforaconsumerofthebufferinterfacetoacquireabufferoveratargetobject:",8.93,101.63,451.28,658,72,572.06,523.28,673.69,FALSE,FALSE
120,6,BODY,"AnarrayofPy_ssize_toflengthndimgivingthenumberofbytestoskiptogettoanewelementin eachdimension. Stridevaluescanbeanyinteger.Forregulararrays,stridesareusuallypositive,butaconsumerMUST beabletohandlethecasestrides[n]<=0.Seecomplexarraysforfurtherinformation. Thestridesarrayisread-onlyfortheconsumer.",8.93,65.76,404.45,298,118.82,246.35,523.28,312.11,FALSE,FALSE
126,2,BODY,"Returnthetypeobject’sinternalnamespace,whichisotherwiseonlyexposedviaaread-onlyproxy(cls. __dict__).Thisisareplacementforaccessingtp_dictdirectly.Thereturneddictionarymustbetreated asread-only. Thisfunctionismeantforspecificembeddingandlanguage-bindingcases,wheredirectaccesstothedictis necessaryandindirectaccess(e.g.viatheproxyorPyObject_GetAttr())isn’tadequate. Extensionmodulesshouldcontinuetousetp_dict,directlyorindirectly,whensettinguptheirowntypes. Addedinversion3.12.",8.93,95.65,426.38,476,96.91,96.91,523.28,192.56,FALSE,FALSE
128,9,BODY,"CreatingHeap-AllocatedTypes Thefollowingfunctionsandstructsareusedtocreateheaptypes. PyObject*PyType_FromMetaclass(PyTypeObject*metaclass,PyObject*module,PyType_Spec*spec,PyObject",8.93,42.6,450.81,179,72,547.84,522.81,590.44,FALSE,FALSE
146,17,BODY,"PartoftheStableABI.Return1ifthestringisavalididentifieraccordingtothelanguagedefinition,section identifiers.Return0otherwise. Changedinversion3.9:ThefunctiondoesnotcallPy_FatalError()anymoreifthestringisnotready.",8.93,35.88,426.37,212,96.91,724.55,523.28,760.43,FALSE,FALSE
151,9,BODY,"Returnvalue:Newreference.PartoftheStableABI.DecodeanencodedobjectobjtoaUnicodeobject. bytes,bytearrayandotherbytes-likeobjectsaredecodedaccordingtothegivenencodingandusingthe errorhandlingdefinedbyerrors.BothcanbeNULLtohavetheinterfaceusethedefaultvalues(seeBuilt-in Codecsfordetails). Allotherobjects,includingUnicodeobjects,causeaTypeErrortobeset. TheAPIreturnsNULLiftherewasanerror.Thecallerisresponsiblefordecref’ingthereturnedobjects.",8.93,83.7,426.37,439,96.91,386.5,523.28,470.2,FALSE,FALSE
154,17,BODY,"PartoftheStableABI.CopytheUnicodeobjectcontentsintothewchar_tbufferwstr.Atmostsizewchar_t charactersarecopied(excludingapossiblytrailingnullterminationcharacter).Returnthenumberofwchar_t characterscopiedor-1incaseofanerror. WhenwstrisNULL,insteadreturnthesizethatwouldberequiredtostoreallofunicodeincludingaterminating null. Notethattheresultingwchar_t*stringmayormaynotbenull-terminated.Itistheresponsibilityofthecaller tomakesurethatthewchar_t*stringisnull-terminatedincasethisisrequiredbytheapplication.Also,note thatthewchar_t*stringmightcontainnullcharacters,whichwouldcausethestringtobetruncatedwhen usedwithmostCfunctions.",8.93,113.58,426.38,629,96.91,628.15,523.28,741.73,FALSE,FALSE
155,4,BODY,"GenericCodecs ThesearethegenericcodecAPIs: PyObject*PyUnicode_Decode(constchar*str,Py_ssize_tsize,constchar*encoding,constchar*errors)",8.93,45.84,421.07,134,72,413.72,493.07,459.56,FALSE,FALSE
156,2,BODY,Returnvalue:Newreference.PartoftheStableABI.EncodeaUnicodeobjectusingUTF-8andreturnthe resultasPythonbytesobject.Errorhandlingis“strict”.ReturnNULLifanexceptionwasraisedbythecodec. Thefunctionfailsifthestringcontainssurrogatecodepoints(U+D800-U+DFFF).,8.93,35.88,426.37,251,96.91,96.75,523.28,132.63,FALSE,FALSE
159,1,BODY,"CharacterMapCodecs Thiscodecisspecialinthatitcanbeusedtoimplementmanydifferentcodecs(andthisisinfactwhatwasdoneto obtainmostofthestandardcodecsincludedintheencodingspackage).Thecodecusesmappingstoencodeand decodecharacters.Themappingobjectsprovidedmustsupportthe__getitem__()mappinginterface;dictionaries andsequencesworkwell. ThesearethemappingcodecAPIs: PyObject*PyUnicode_DecodeCharmap(constchar*str,Py_ssize_tlength,PyObject*mapping,constchar",8.93,99.64,451.28,446,72,81.96,523.28,181.6,FALSE,FALSE
161,10,BODY,"PyObject*PyUnicode_Replace(PyObject*unicode,PyObject*substr,PyObject*replstr,Py_ssize_tmaxcount) Returnvalue:Newreference.PartoftheStableABI.Replaceatmostmaxcountoccurrencesofsubstrinunicode withreplstrandreturntheresultingUnicodeobject.maxcount==-1meansreplacealloccurrences.",8.93,32.89,451.28,276,72,415.71,523.28,448.6,FALSE,FALSE
164,15,BODY,PointertoNULL-terminatedarraywithfieldnamesofthenewtype.,8.93,5.99,262.93,56,118.82,485.12,381.76,491.11,FALSE,FALSE
166,20,BODY,Returnvalue:Newreference.PartoftheStableABI.Returnalistoftheobjectsinlistcontainingtheobjects betweenlowandhigh.ReturnNULLandsetanexceptionifunsuccessful.Analogoustolist[low:high]. Indexingfromtheendofthelistisnotsupported.,8.93,29.9,426.37,223,96.91,602,523.28,631.9,FALSE,FALSE
169,12,BODY,Returnvalue:Newreference.PartoftheStableABI.ReturnaPyListObjectcontainingalltheitemsfrom thedictionary.,8.93,17.94,426.37,103,96.91,596.03,523.28,613.98,FALSE,FALSE
169,14,BODY,Returnvalue:Newreference.PartoftheStableABI.ReturnaPyListObjectcontainingallthekeysfrom thedictionary.,8.93,17.94,426.37,102,96.91,640.87,523.28,658.81,FALSE,FALSE
169,16,BODY,Returnvalue:Newreference.PartoftheStableABI.ReturnaPyListObjectcontainingallthevaluesfrom thedictionaryp.,8.93,17.94,426.37,105,96.91,685.7,523.28,703.64,FALSE,FALSE
172,4,BODY,"ThissubtypeofPyObjectisusedtoholdtheinternaldataforbothsetandfrozensetobjects.Itislike aPyDictObjectinthatitisafixedsizeforsmallsets(muchliketuplestorage)andwillpointtoaseparate, variablesizedblockofmemoryformediumandlargesizedsets(muchlikeliststorage).Noneofthefieldsof thisstructureshouldbeconsideredpublicandallaresubjecttochange.Allaccessshouldbedonethroughthe documentedAPIratherthanbymanipulatingthevaluesinthestructure.",8.93,53.81,426.37,426,96.91,293.54,523.28,347.35,FALSE,FALSE
172,14,BODY,"Returntrueifpisasetobject,afrozensetobject,oraninstanceofasubtype.Thisfunctionalways succeeds.",8.93,17.94,426.37,94,96.91,535.64,523.28,553.58,FALSE,FALSE
172,18,BODY,Returntrueifpisasetobjectorafrozensetobjectbutnotaninstanceofasubtype.Thisfunctionalways succeeds.,8.93,17.94,426.37,98,96.91,631.28,523.28,649.22,FALSE,FALSE
175,3,BODY,"Clearwatcheridentifiedbywatcher_idpreviouslyreturnedfromPyFunction_AddWatcher()forthecur- rentinterpreter.Return0onsuccess,or-1andsetanexceptiononerror(e.g.ifthegivenwatcher_idwas neverregistered.) Addedinversion3.12.",8.93,47.83,426.37,217,96.91,114.84,523.28,162.67,FALSE,FALSE
175,11,BODY,ThisinstanceofPyTypeObjectrepresentsthePythoninstancemethodtype.ItisnotexposedtoPython programs.,8.93,17.94,426.37,96,96.91,721.94,523.28,739.88,FALSE,FALSE
178,7,BODY,"Returnvalue:Newreference.Returnanewemptycodeobjectwiththespecifiedfilename,functionname,and firstlinenumber.TheresultingcodeobjectwillraiseanExceptionifexecuted.",8.93,17.94,426.38,161,96.91,489.43,523.28,507.38,FALSE,FALSE
179,8,BODY,"Registercallbackasacodeobjectwatcherforthecurrentinterpreter.ReturnanIDwhichmaybepassed toPyCode_ClearWatcher().Incaseoferror(e.g.nomorewatcherIDsavailable),return-1andsetan exception. Addedinversion3.12.",8.93,47.83,426.37,204,96.91,321.07,523.27,368.9,FALSE,FALSE
181,10,BODY,"Returnvalue:Newreference.PartoftheStableABI.Equivalenttop.readline([n]),thisfunctionreads onelinefromtheobjectp.pmaybeafileobjectoranyobjectwithareadline()method.Ifnis0,exactly onelineisread,regardlessofthelengthoftheline.Ifnisgreaterthan0,nomorethannbyteswillberead fromthefile;apartiallinecanbereturned.Inbothcases,anemptystringisreturnediftheendofthefileis reachedimmediately.Ifnislessthan0,however,onelineisreadregardlessoflength,butEOFErrorisraised iftheendofthefileisreachedimmediately.",8.93,65.76,426.38,492,96.91,457.77,523.28,523.54,FALSE,FALSE
183,2,BODY,"Returnvalue:Newreference.PartoftheStableABI.Returnthenameofthefilefromwhichmodulewas loadedusingmodule’s__file__attribute.Ifthisisnotdefined,orifitisnotastring,raiseSystemError andreturnNULL;otherwisereturnareferencetoaUnicodeobject. Addedinversion3.2.",8.93,47.83,426.37,252,96.91,96.91,523.28,144.74,FALSE,FALSE
183,6,BODY,"PartoftheStableABI(includingallmembers).Themoduledefinitionstruct,whichholdsallinformation neededtocreateamoduleobject.Thereisusuallyonlyonestaticallyinitializedvariableofthistypeforeach module. PyModuleDef_Basem_base",8.93,47.83,426.37,217,96.91,345.35,523.28,393.18,FALSE,FALSE
185,2,BODY,"Returnvalue:Borrowedreference.PartoftheStableABIsinceversion3.5.Ensuresamoduledefinitionisa properlyinitializedPythonobjectthatcorrectlyreportsitstypeandreferencecount. ReturnsdefcasttoPyObject*,orNULLifanerroroccurred. Addedinversion3.5.",8.93,53.81,426.37,238,96.91,322.06,523.27,375.87,FALSE,FALSE
187,9,BODY,PartoftheStableABIsinceversion3.7.Processanyexecutionslots(Py_mod_exec)givenindef. Addedinversion3.5.,8.93,23.92,384.32,101,96.91,341.99,481.23,365.91,FALSE,FALSE
189,13,BODY,"PartoftheStableABIsinceversion3.10.Addatypeobjecttomodule.Thetypeobjectisfinalizedbycalling internallyPyType_Ready().Thenameofthetypeobjectistakenfromthelastcomponentoftp_nameafter dot.Return-1withanexceptionsetonerror,0onsuccess. Addedinversion3.9.",8.93,47.83,426.38,249,96.91,504.18,523.29,552.01,FALSE,FALSE
190,3,BODY,"PartoftheStableABIsinceversion3.3.Attachesthemoduleobjectpassedtothefunctiontotheinterpreter state.ThisallowsthemoduleobjecttobeaccessibleviaPyState_FindModule(). Onlyeffectiveonmodulescreatedusingsingle-phaseinitialization. PythoncallsPyState_AddModuleautomaticallyafterimportingamodule,soitisunnecessary(butharm- less)tocallitfrommoduleinitializationcode.Anexplicitcallisneededonlyifthemodule’sowninitcode subsequentlycallsPyState_FindModule.Thefunctionismainlyintendedforimplementingalternativeim- portmechanisms(eitherbycallingitdirectly,orbyreferringtoitsimplementationfordetailsoftherequired stateupdates). ThecallermustholdtheGIL. Return-1withanexceptionsetonerror,0onsuccess. Addedinversion3.3.",8.93,155.43,426.38,702,96.91,244.1,523.28,399.53,FALSE,FALSE
192,3,BODY,"PartoftheStableABI.UsablereplacementforPySlice_GetIndices().Retrievethestart,stop,andstep indicesfromthesliceobjectsliceassumingasequenceoflengthlength,andstorethelengthoftheslicein slicelength.Outofboundsindicesareclippedinamannerconsistentwiththehandlingofnormalslices. Return0onsuccessand-1onerrorwithanexceptionset.",8.93,47.83,426.38,319,96.91,109.16,523.28,156.99,FALSE,FALSE
203,8,BODY,"Returnvalue:Newreference.Returnadatetime.timeobjectwiththespecifiedhour,minute,secondand microsecond.",8.93,17.94,426.37,101,96.91,230.41,523.28,248.35,FALSE,FALSE
203,16,BODY,Returnvalue:Newreference.Returnadatetime.timezoneobjectwithafixedoffsetrepresentedbythe offsetargumentandwithtznamename. Addedinversion3.7.,8.93,35.88,426.37,139,96.91,457.55,523.28,493.43,FALSE,FALSE
209,14,BODY,"ThisAPIiskeptforbackwardcompatibility:settingPyConfig.isolatedshouldbeusedinstead,seePython InitializationConfiguration. RunPythoninisolatedmode.Inisolatedmodesys.pathcontainsneitherthescript’sdirectorynortheuser’s site-packagesdirectory. Setbythe-Ioption. Addedinversion3.4.",8.93,83.7,426.37,275,96.91,682.71,523.28,766.41,FALSE,FALSE
211,5,BODY,"ThisAPIiskeptforbackwardcompatibility:settingPyConfig.verboseshouldbeusedinstead,seePython InitializationConfiguration. Printamessageeachtimeamoduleisinitialized,showingtheplace(filenameorbuilt-inmodule)fromwhich itisloaded.Ifgreaterorequalto2,printamessageforeachfilethatischeckedforwhensearchingfora module.Alsoprovidesinformationonmodulecleanupatexit. Setbythe-voptionandthePYTHONVERBOSEenvironmentvariable. Deprecatedsinceversion3.12,willberemovedinversion3.14.",8.93,95.65,426.37,465,96.91,213.47,523.28,309.12,FALSE,FALSE
212,10,BODY,"PartoftheStableABI.Themainprogramforthestandardinterpreter,encapsulatingafullinitializa- tion/finalizationcycle,aswellasadditionalbehaviourtoimplementreadingconfigurationssettingsfromthe environmentandcommandline,andthenexecuting__main__inaccordancewithusing-on-cmdline. ThisismadeavailableforprogramswhichwishtosupportthefullCPythoncommandlineinterface,rather thanjustembeddingaPythonruntimeinalargerapplication. TheargcandargvparametersaresimilartothosewhicharepassedtoaCprogram’smain()function,except thattheargventriesarefirstconvertedtowchar_tusingPy_DecodeLocale().Itisalsoimportanttonote thattheargumentlistentriesmaybemodifiedtopointtostringsotherthanthosepassedin(however,the contentsofthestringspointedtobytheargumentlistarenotmodified). Thereturnvaluewillbe0iftheinterpreterexitsnormally(i.e.,withoutanexception),1iftheinterpreterexits duetoanexception,or2iftheargumentlistdoesnotrepresentavalidPythoncommandline. NotethatifanotherwiseunhandledSystemExitisraised,thisfunctionwillnotreturn1,butexittheprocess, aslongasPy_InspectFlagisnotset.IfPy_InspectFlagisset,executionwilldropintotheinteractive",8.93,173.36,426.38,1108,96.91,599.02,523.28,772.38,FALSE,FALSE
222,8,BODY,PartoftheStableABIsinceversion3.10.GettheuniquethreadstateidentifierofthePythonthreadstatetstate. tstatemustnotbeNULL. Addedinversion3.9.,8.93,41.85,426.37,137,96.91,303.13,523.28,344.99,FALSE,FALSE
222,10,BODY,PartoftheStableABIsinceversion3.10.GettheinterpreterofthePythonthreadstatetstate. tstatemustnotbeNULL. Addedinversion3.9.,8.93,41.85,365.24,121,96.91,371.88,462.15,413.73,FALSE,FALSE
229,18,BODY,"LikePyEval_SetTrace()butsetsthetracingfunctioninallrunningthreadsbelongingtothecurrentinter- preterinsteadofthesettingitonlyonthecurrentthread. ThecallermustholdtheGIL. AsPyEval_SetTrace(),thisfunctionignoresanyexceptionsraisedwhilesettingthetracefunctionsinall threads.",8.93,65.76,426.38,270,96.91,605,523.28,670.76,FALSE,FALSE
230,20,BODY,ReturnthepointertothefirstPyThreadStateobjectinthelistofthreadsassociatedwiththeinterpreter interp.,8.93,17.94,426.37,99,96.91,632.23,523.28,650.17,FALSE,FALSE
231,3,BODY,"NoneoftheseAPIfunctionshandlememorymanagementonbehalfofthevoid*values.Youneedtoallocate anddeallocatethemyourself.Ifthevoid*valueshappentobePyObject*,thesefunctionsdon’tdorefcount operationsonthemeither.",8.93,29.9,436.34,203,79.47,194.06,515.81,223.96,FALSE,FALSE
